Offence,Latitude,Longitude
Public Nuisance,42.35123006,-71.06289921
Others,42.25582104,-71.12411895
Arson,42.34499704,-71.14173853
Others,42.29487697,-71.08783395
Theft,42.34255919,-71.06270824
Drugs,42.27546147,-71.16614191
Assault,42.32866284,-71.08563401
Theft,42.33954199,-71.06940877
Public Nuisance,42.33128553,-71.10772496
Others,42.28482577,-71.09137369
Others,42.35311006,-71.06432264
Theft,42.3492493,-71.04451924
Fraud,42.28709355,-71.14822128
Assault,42.32866284,-71.08563401
Others,42.33428841,-71.07239518
Others,42.30971857,-71.10429432
Assault,42.35559999,-71.06285997
Drugs,42.28128747,-71.05515251
Others,42.35678442,-71.06670844
Robbery,42.3479724,-71.07849582
Assault,42.32866284,-71.08563401
Theft,42.29755533,-71.0597091
Others,42.28482577,-71.09137369
Others,42.30132851,-71.07870873
Assault,42.28958015,-71.05767384
Public Nuisance,42.3099567,-71.08430841
Others,42.31949836,-71.10545221
Robbery,42.35512339,-71.0608798
Robbery,42.34797228,-71.10576965
Theft,42.35380022,-71.16050525
Public Nuisance,42.32866284,-71.08563401
Theft,42.28482577,-71.09137369
Public Nuisance,42.33954199,-71.06940877
Others,42.32866284,-71.08563401
Others,42.3412875,-71.05467933
Robbery,42.31735472,-71.0658297
Fraud,42.34698823,-71.09874531
Public Nuisance,42.32250496,-71.05681099
Others,42.37797334,-71.06168686
Accident,42.29434402,-71.08604003
Others,42.31168453,-71.05750327
Theft,42.35545901,-71.06052397
Others,42.29878438,-71.06011998
Others,42.28813676,-71.09475747
Theft,42.33733971,-71.03443434
Others,42.25486799,-71.11394064
Public Nuisance,42.29861797,-71.06064197
Others,42.349056,-71.1504985
Theft,42.28482577,-71.09137369
Theft,42.28482577,-71.09137369
Robbery,0.0,0.0
Others,42.32866284,-71.08563401
Accident,42.2867659,-71.10837643
Theft,42.37081805,-71.03929078
Assault,42.33954199,-71.06940877
Theft,42.29755533,-71.0597091
Others,42.32742591,-71.07702562
Public Nuisance,42.25621592,-71.12401947
Others,42.34412622,-71.09760878
Others,42.34821076,-71.10696156
Fraud,42.37081805,-71.03929078
Others,42.29755533,-71.0597091
Missing,42.29755533,-71.0597091
Theft,42.36183857,-71.05976489
Assault,42.35666076,-71.15104267
Theft,0.0,0.0
Others,42.28553308,-71.09580077
Others,42.28720702,-71.09489194
Theft,42.33152148,-71.07085307
Drugs,42.35540738,-71.06312433
Public Nuisance,42.30817097,-71.07510095
Robbery,42.349056,-71.1504985
Theft,42.28482577,-71.09137369
Robbery,42.2831924,-71.11154656
Robbery,42.32809966,-71.06321676
Others,42.34425296,-71.03888598
Others,42.32825498,-71.05779953
Others,42.26235312,-71.15350512
Assault,42.28187061,-71.08751152
Theft,42.32938159,-71.06704418
Others,42.27892192,-71.09499519
Others,42.3670889,-71.05481065
Others,42.33402461,-71.09039049
Murder,42.27259093,-71.12690078
Others,42.32856401,-71.06835343
Others,42.35335717,-71.08017703
Others,42.31811989,-71.05673136
Accident,42.30500848,-71.06606441
Others,42.29233903,-71.11680904
Robbery,42.29555004,-71.06710001
Others,42.33759774,-71.0508901
Theft,42.3437315,-71.13875811
Public Nuisance,42.35667299,-71.05076896
Arson,42.26994732,-71.09380308
Others,42.3449158,-71.06169938
Theft,42.29755533,-71.0597091
Others,42.34578542,-71.08229419
Others,42.35745927,-71.1290995
Theft,42.36293611,-71.05253795
Others,42.27673598,-71.06683537
Others,42.348866,-71.08936284
Others,42.33383935,-71.08029038
Others,42.33568334,-71.07043382
Others,42.30715951,-71.08823566
Theft,42.37081805,-71.03929078
Others,42.30209443,-71.06575183
Others,42.2523986,-71.13110937
Public Nuisance,42.33954199,-71.06940877
Others,42.35373104,-71.07548929
Public Nuisance,42.30175909,-71.0795516
Others,42.25621592,-71.12401947
Arson,42.3509006,-71.0606869
Theft,42.33954199,-71.06940877
Assault,42.31671393,-71.08671368
Public Nuisance,42.3504118,-71.06896028
Theft,42.31214718,-71.08053224
Public Nuisance,42.37663167,-71.05593195
Others,42.34860099,-71.05118553
Public Nuisance,42.25621592,-71.12401947
Theft,42.26194848,-71.10971613
Public Nuisance,42.28110931,-71.15910147
Others,42.30925503,-71.11598514
Others,42.27892192,-71.09499519
Accident,42.29514574,-71.07434139
Others,0.0,0.0
Theft,42.36152577,-71.06133846
Others,42.34493428,-71.06366374
Others,42.26235312,-71.15350512
Others,42.33286799,-71.08105595
Others,42.35141081,-71.07920855
Others,42.30919422,-71.08488946
Others,42.31920052,-71.07103601
Assault,42.27490974,-71.08944957
Others,42.31141864,-71.0796476
Assault,42.27148263,-71.07564385
Murder,42.36038173,-71.06285768
Others,42.31251334,-71.07928148
Others,42.35199294,-71.07706785
Others,42.34160357,-71.0977175
Theft,42.33954199,-71.06940877
Others,42.27298632,-71.10994946
Public Nuisance,42.28482577,-71.09137369
Theft,42.26983458,-71.10003437
Theft,42.33954199,-71.06940877
Others,42.28482577,-71.09137369
Robbery,42.33970952,-71.15175699
Assault,42.35811526,-71.12761368
Others,0.0,0.0
Others,42.32779674,-71.05435602
Others,42.33816387,-71.07461217
Theft,42.36067984,-71.05482325
Assault,42.36063386,-71.07005247
Others,42.3088984,-71.0830519
Public Nuisance,42.30724276,-71.07558677
Public Nuisance,42.33364098,-71.1008891
Others,42.36339154,-71.05488123
Assault,42.37870192,-71.06486887
Others,42.35832299,-71.06278436
Theft,42.36067984,-71.05482325
Robbery,42.34749899,-71.07925506
Others,42.3573959,-71.07008873
Assault,42.33069205,-71.05826064
Assault,42.31815243,-71.07701508
Assault,42.33014012,-71.05695787
Assault,42.35062356,-71.04637521
Accident,42.35248999,-71.06115002
Assault,42.32648547,-71.05487817
Assault,42.30723713,-71.07623392
Robbery,42.35580706,-71.14932167
Theft,42.33954199,-71.06940877
Others,42.37964694,-71.05989892
Assault,42.37568399,-71.03624887
Assault,42.3564863,-71.05928145
Others,42.37576697,-71.031962
Accident,42.38356899,-71.07536702
Others,42.27531311,-71.11587798
Others,42.34059097,-71.1519725
Robbery,42.28788932,-71.12658585
Assault,42.34749899,-71.07925506
Others,0.0,0.0
Theft,42.33954199,-71.06940877
Assault,42.29098101,-71.07589348
Others,42.29549223,-71.0858704
Public Nuisance,42.25621592,-71.12401947
Others,42.25621592,-71.12401947
Theft,42.33954199,-71.06940877
Others,42.28240525,-71.08822727
Others,42.28482577,-71.09137369
Others,42.28482577,-71.09137369
Theft,42.36779593,-71.05418245
Others,42.30423003,-71.11466398
Others,42.3156892,-71.08951391
Others,42.31191959,-71.06913007
Robbery,42.34813158,-71.08027002
Others,42.25398213,-71.11547745
Accident,42.33765093,-71.07215567
Others,42.3412875,-71.05467933
Theft,42.35362593,-71.07666262
Others,42.35408145,-71.05977436
Others,42.38932874,-70.99792776
Accident,42.31679542,-71.07964562
Others,42.33926764,-71.07208833
Others,42.30855179,-71.08480199
Accident,42.30859903,-71.10539197
Assault,0.0,0.0
Theft,42.31583229,-71.103446
Others,42.34042575,-71.04894028
Robbery,42.36489527,-71.06050249
Others,42.34686229,-71.08576886
Drugs,42.35540738,-71.06312433
Others,42.35135565,-71.11699981
Accident,42.28271702,-71.11896225
Accident,42.32265487,-71.0847271
Fraud,42.29755533,-71.0597091
Others,42.29755533,-71.0597091
Others,42.26637292,-71.10366543
Others,42.32866284,-71.08563401
Others,42.35439933,-71.16006811
Others,42.27581799,-71.13991259
Robbery,42.33954199,-71.06940877
Others,42.29755533,-71.0597091
Others,42.2477256,-71.1276081
Theft,42.3412875,-71.05467933
Fraud,42.30066139,-71.08328208
Others,42.30114533,-71.05991447
Robbery,42.35512339,-71.0608798
Others,42.335482,-71.07586449
Others,42.31451479,-71.0947082
Theft,42.36183857,-71.05976489
Others,42.35315862,-71.13289373
Public Nuisance,42.33954199,-71.06940877
Theft,42.35636,-71.05945997
Accident,42.32696647,-71.06198607
Others,42.27808246,-71.08109371
Others,42.37081805,-71.03929078
Public Nuisance,42.30971857,-71.10429432
Assault,42.30971857,-71.10429432
Drugs,42.27395294,-71.15195474
Others,42.30052499,-71.11467998
Theft,0.0,0.0
Assault,42.30971857,-71.10429432
Theft,42.36025627,-71.13209373
Others,0.0,0.0
Assault,42.30971857,-71.10429432
Theft,42.25621592,-71.12401947
Fraud,42.32866284,-71.08563401
Theft,42.36233801,-71.13407429
Accident,42.35063798,-71.11265909
Fraud,42.3541276,-71.04460722
Accident,42.37663167,-71.05593195
Assault,42.32291406,-71.10328402
Robbery,42.34749899,-71.07925506
Robbery,42.34800978,-71.0766976
Others,42.31573248,-71.11405116
Others,42.37994025,-71.06060665
Theft,42.37663167,-71.05593195
Others,42.36107601,-71.06875302
Others,42.29878438,-71.06011998
Assault,0.0,0.0
Accident,42.34186765,-71.07272215
Theft,42.29755533,-71.0597091
Public Nuisance,42.35126996,-71.04672696
Theft,42.30441655,-71.10658558
Fraud,42.28482577,-71.09137369
Others,42.31906076,-71.07606471
Others,42.32648547,-71.05487817
Public Nuisance,42.28537376,-71.12928626
Theft,42.37663167,-71.05593195
Others,42.29228109,-71.15171035
Others,42.26759648,-71.10215037
Assault,42.27895124,-71.09332702
Fraud,42.28482577,-71.09137369
Others,42.28678038,-71.08807812
Theft,42.34750972,-71.09011373
Public Nuisance,42.34868544,-71.06608848
Others,42.32866284,-71.08563401
Fraud,42.37663167,-71.05593195
Others,42.34950001,-71.07948002
Others,42.33124115,-71.0478155
Robbery,42.3564863,-71.05928145
Public Nuisance,42.34651701,-71.05076622
Arson,42.31332153,-71.07591511
Assault,42.29755533,-71.0597091
Public Nuisance,42.32866284,-71.08563401
Others,42.32866284,-71.08563401
Assault,42.32239479,-71.09496122
Accident,42.38668099,-71.00685494
Fraud,42.36445569,-71.06845778
Theft,0.0,0.0
Others,42.33963015,-71.05260912
Others,42.32866284,-71.08563401
Others,42.37663167,-71.05593195
Missing,42.30583576,-71.13023893
Others,42.26168396,-71.16115781
Theft,42.29755533,-71.0597091
Others,42.32648547,-71.05487817
Others,42.32219952,-71.06110712
Assault,42.33954199,-71.06940877
Theft,42.33954199,-71.06940877
Public Nuisance,42.25621592,-71.12401947
Others,42.37051212,-71.0422466
Others,42.3606447,-71.07086192
Others,42.25711406,-71.11719143
Fraud,42.36183857,-71.05976489
Robbery,42.37663167,-71.05593195
Missing,42.29583518,-71.15656562
Others,42.3420038,-71.10011169
Assault,42.29755533,-71.0597091
Theft,42.3412875,-71.05467933
Drugs,42.3412875,-71.05467933
Others,42.32866284,-71.08563401
Assault,42.32866284,-71.08563401
Fraud,42.37081805,-71.03929078
Drugs,42.33349998,-71.07351
Accident,42.35478278,-71.13598711
Others,42.39327288,-71.00793914
Others,42.3333017,-71.08181675
Others,42.35892279,-71.05835354
Accident,42.29330376,-71.0885899
Others,42.31096953,-71.08461836
Assault,42.28709355,-71.14822128
Assault,42.37081805,-71.03929078
Theft,42.3412875,-71.05467933
Public Nuisance,42.29755533,-71.0597091
Fraud,0.0,0.0
Theft,42.32866284,-71.08563401
Others,42.32126854,-71.0669728
Others,42.32696388,-71.10248074
Robbery,42.3627524,-71.05556461
Others,42.29600751,-71.08387509
Others,42.28717863,-71.06390668
Others,42.34977988,-71.13423049
Theft,42.32866284,-71.08563401
Others,42.34295139,-71.0831454
Theft,42.29755533,-71.0597091
Others,42.31441222,-71.0853039
Assault,42.28428297,-71.09154899
Others,42.33353077,-71.09845207
Others,42.31106545,-71.06693233
Others,42.32866284,-71.08563401
Others,42.29755533,-71.0597091
Accident,42.31260998,-71.08991997
Public Nuisance,42.31925844,-71.10003222
Others,42.34584796,-71.075238
Theft,42.30543501,-71.08057804
Others,42.29833296,-71.11581496
Theft,42.29755533,-71.0597091
Others,42.33367922,-71.09187755
Public Nuisance,42.37081805,-71.03929078
Others,42.33367922,-71.09187755
Theft,42.349056,-71.1504985
Others,42.34880461,-71.09392554
Others,42.34640381,-71.07551289
Others,42.35373104,-71.07548929
Theft,42.28709355,-71.14822128
Others,42.37500072,-71.03417919
Public Nuisance,42.31805406,-71.10232204
Others,42.35265112,-71.04757739
Theft,42.31532445,-71.10427615
Others,42.28709355,-71.14822128
Theft,42.3353741,-71.0783156
Theft,42.25621592,-71.12401947
Theft,42.33039751,-71.05126987
Theft,42.33473803,-71.08357423
Public Nuisance,42.27974294,-71.0661997
Others,42.33311189,-71.0727637
Drugs,42.34339388,-71.09849282
Others,42.32779976,-71.06771009
Others,0.0,0.0
Others,42.34880461,-71.09392554
Accident,42.32210103,-71.07250598
Others,42.35157221,-71.06353927
Accident,42.32859702,-71.08274706
Assault,42.28709355,-71.14822128
Others,42.3589268,-71.05450643
Others,42.32047753,-71.07273673
Robbery,42.33687935,-71.03746182
Others,0.0,0.0
Others,42.27668221,-71.12065268
Others,42.332177,-71.04228989
Others,42.31508518,-71.08508813
Assault,42.36418457,-71.05367662
Accident,42.32859702,-71.08274706
Public Nuisance,42.29168072,-71.05847274
Others,42.37724912,-71.06673435
Others,42.27791465,-71.09452937
Public Nuisance,42.35969525,-71.05401301
Assault,42.34416701,-71.10359107
Others,42.34060608,-71.05362687
Others,42.32638301,-71.10022402
Assault,42.26489534,-71.11567638
Assault,42.34822741,-71.14075262
Public Nuisance,42.31514179,-71.06704709
Others,42.31667114,-71.09743705
Public Nuisance,42.3649755,-71.062044
Theft,42.30971857,-71.10429432
Others,42.33403143,-71.03020896
Assault,42.3750272,-71.05423542
Public Nuisance,42.28543903,-71.05501994
Assault,42.29983472,-71.07243462
Theft,42.27470119,-71.09344053
Theft,42.28482577,-71.09137369
Others,42.36690003,-71.03741912
Others,42.29755533,-71.0597091
Others,42.335926,-71.09100101
Others,42.25286575,-71.1099264
Others,42.32044045,-71.06166574
Others,42.31853245,-71.05778998
Others,42.34116632,-71.07537694
Others,42.32270922,-71.09932317
Others,42.3653748,-71.06154161
Others,42.32866284,-71.08563401
Theft,42.33954199,-71.06940877
Robbery,42.35591935,-71.06000539
Public Nuisance,42.25621592,-71.12401947
Assault,42.29755533,-71.0597091
Robbery,42.26817397,-71.09387677
Public Nuisance,42.3059185,-71.07956586
Theft,42.37081805,-71.03929078
Murder,0.0,0.0
Theft,42.32866284,-71.08563401
Theft,42.28357699,-71.05566301
Accident,42.2694837,-71.1619872
Public Nuisance,42.28709355,-71.14822128
Public Nuisance,42.32198656,-71.06280666
Assault,42.29848866,-71.06313294
Others,42.31998712,-71.04298731
Others,42.3031568,-71.07874799
Others,42.33632386,-71.07956047
Others,42.35237073,-71.07227173
Others,42.31265126,-71.11414509
Others,42.35043273,-71.1271048
Others,0.0,0.0
Public Nuisance,42.3008484,-71.07982055
Others,42.29853625,-71.11447939
Public Nuisance,42.36203204,-71.05667998
Assault,42.37081805,-71.03929078
Theft,42.34355868,-71.08734145
Theft,42.349056,-71.1504985
Others,42.27381773,-71.16583944
Others,42.31676691,-71.07714054
Robbery,42.34412628,-71.09942777
Theft,42.30524412,-71.074838
Others,42.32930935,-71.06898572
Others,42.32930935,-71.06898572
Robbery,42.26857609,-71.09574826
Others,42.28514725,-71.10345131
Others,42.34193933,-71.14324904
Theft,42.32696647,-71.06198607
Others,42.29599492,-71.06558698
Fraud,42.28709355,-71.14822128
Theft,0.0,0.0
Accident,42.34583197,-71.14116796
Public Nuisance,42.33891696,-71.08114902
Others,42.28368807,-71.06587898
Others,42.26066513,-71.15932968
Others,42.29755533,-71.0597091
Others,42.34862382,-71.08277637
Theft,0.0,0.0
Robbery,42.35426247,-71.05883334
Assault,42.25001483,-71.11563053
Public Nuisance,42.3412875,-71.05467933
Others,42.28709355,-71.14822128
Theft,42.33997789,-71.06614371
Theft,42.33954199,-71.06940877
Others,42.32930935,-71.06898572
Others,42.34134946,-71.15122795
Robbery,42.29848866,-71.06313294
Accident,42.36611988,-71.05845188
Accident,42.33538899,-71.08757701
Theft,42.28482577,-71.09137369
Theft,42.35930233,-71.05556916
Theft,42.3412875,-71.05467933
Public Nuisance,0.0,0.0
Others,42.28709355,-71.14822128
Others,42.34613087,-71.08094439
Others,42.32046979,-71.0716195
Assault,42.36414881,-71.06920743
Others,42.27162486,-71.11915512
Assault,0.0,0.0
Assault,42.25940183,-71.1173157
Others,42.33164159,-71.10760789
Public Nuisance,42.28482577,-71.09137369
Public Nuisance,42.30971857,-71.10429432
Accident,42.35945258,-71.07143722
Others,42.35030995,-71.07991
Others,42.28482577,-71.09137369
Assault,42.33210843,-71.07014395
Others,42.30970016,-71.08582414
Theft,42.32866284,-71.08563401
Public Nuisance,42.25621592,-71.12401947
Assault,0.0,0.0
Others,42.34895777,-71.08489203
Theft,0.0,0.0
Assault,42.28247873,-71.13239127
Accident,42.35454181,-71.13842131
Theft,42.37594468,-71.03911786
Public Nuisance,42.30022551,-71.07468313
Others,42.36429803,-71.0291726
Others,42.34999733,-71.0810344
Others,42.30496356,-71.10654506
Theft,0.0,0.0
Assault,42.35511273,-71.1316983
Others,42.28631299,-71.09218412
Others,42.3309164,-71.06415106
Theft,42.32866284,-71.08563401
Theft,42.31615184,-71.09795135
Public Nuisance,42.28482577,-71.09137369
Public Nuisance,42.32866284,-71.08563401
Others,42.27133005,-71.08299865
Theft,42.29755533,-71.0597091
Missing,42.28709355,-71.14822128
Public Nuisance,42.31021459,-71.05783009
Theft,42.28482577,-71.09137369
Missing,42.29703368,-71.06860662
Others,42.30098889,-71.12708146
Theft,42.32866284,-71.08563401
Theft,42.37083684,-71.03397707
Assault,42.37663167,-71.05593195
Others,42.36394509,-71.05942841
Fraud,42.32430758,-71.07141563
Public Nuisance,42.32978737,-71.08324801
Others,42.33817097,-71.15338096
Others,42.2973366,-71.08729604
Theft,0.0,0.0
Public Nuisance,0.0,0.0
Assault,42.29191251,-71.07049431
Theft,42.35788876,-71.06010047
Murder,42.35200052,-71.1531271
Missing,42.349056,-71.1504985
Robbery,0.0,0.0
Public Nuisance,42.30915823,-71.06402751
Assault,42.28482577,-71.09137369
Accident,42.35877431,-71.07142509
Others,42.31679542,-71.07964562
Theft,42.30971857,-71.10429432
Theft,42.33204066,-71.05602989
Others,42.35205297,-71.07344404
Public Nuisance,42.27127755,-71.10112082
Public Nuisance,42.36484926,-71.05736028
Public Nuisance,42.36183857,-71.05976489
Others,42.37627664,-71.05383757
Public Nuisance,42.34946271,-71.0619903
Theft,42.28567344,-71.10690578
Others,42.34862382,-71.08277637
Others,42.38011766,-71.03722943
Others,42.30524412,-71.074838
Others,42.33792266,-71.09526598
Accident,42.28482577,-71.09137369
Theft,42.37083684,-71.03397707
Theft,42.32692112,-71.05841861
Accident,42.33543317,-71.05705378
Others,42.33185556,-71.03731191
Others,42.37968456,-71.03428645
Others,42.3465477,-71.04284093
Public Nuisance,42.38345796,-71.07174096
Public Nuisance,42.31748189,-71.06450704
Accident,42.25777765,-71.11906854
Theft,42.28482577,-71.09137369
Others,42.36856802,-71.04121708
Public Nuisance,42.38685489,-71.00738288
Others,42.32469097,-71.090046
Theft,42.35168996,-71.06471999
Accident,42.34908001,-71.068205
Assault,42.35112204,-71.06488095
Others,42.26720999,-71.09386999
Others,42.284543,-71.04531029
Assault,42.34338034,-71.08627921
Accident,42.33648997,-71.07705001
Others,42.35110001,-71.06608004
Others,42.29019602,-71.07159002
Others,42.38857015,-71.00246871
Theft,42.29703526,-71.06633929
Others,42.32026821,-71.08150494
Public Nuisance,42.35407456,-71.05533533
Others,42.36183857,-71.05976489
Others,42.27668221,-71.12065268
Assault,42.34717363,-71.09644389
Others,42.36348514,-71.0608421
Theft,0.0,0.0
Assault,42.35296398,-71.04395338
Public Nuisance,42.35892253,-71.05635419
Others,42.34496728,-71.06382224
Others,42.32265133,-71.07172492
Others,42.332177,-71.04228989
Assault,42.35486542,-71.13259322
Others,42.33503481,-71.08240248
Others,42.32362958,-71.06867761
Others,0.0,0.0
Public Nuisance,42.27933513,-71.12995009
Others,42.38258002,-71.03184167
Others,42.32866284,-71.08563401
Others,42.31327922,-71.05292093
Others,42.27685989,-71.13757584
Assault,42.35618002,-71.06944005
Others,42.32599863,-71.0931842
Assault,42.3046919,-71.11040643
Assault,42.34255919,-71.06270824
Public Nuisance,42.34311598,-71.06482703
Others,42.3412875,-71.05467933
Others,0.0,0.0
Others,42.37685199,-71.06887254
Others,42.34761592,-71.1544973
Others,0.0,0.0
Others,42.34901109,-71.13042369
Public Nuisance,42.33077484,-71.08061991
Theft,0.0,0.0
Assault,42.31330007,-71.10075998
Others,42.31655789,-71.05259815
Accident,42.34556402,-71.13646097
Missing,42.3021878,-71.07365004
Theft,42.33954199,-71.06940877
Public Nuisance,42.32488222,-71.07475862
Others,42.352366,-71.06833609
Theft,0.0,0.0
Assault,42.32624204,-71.10317575
Accident,42.28077177,-71.16758476
Others,42.30334343,-71.07416742
Theft,42.347186,-71.102912
Others,42.33954199,-71.06940877
Assault,42.36068787,-71.05687293
Public Nuisance,42.32244001,-71.06099999
Assault,42.35335717,-71.08017703
Others,42.30717695,-71.06829562
Public Nuisance,42.312131,-71.04711199
Theft,42.37663167,-71.05593195
Others,42.32853529,-71.08213874
Theft,42.32809966,-71.06321676
Others,42.34087158,-71.08145768
Public Nuisance,42.31947427,-71.05675956
Others,42.30553202,-71.07031161
Theft,42.36033276,-71.0521729
Arson,42.32103493,-71.06348926
Others,42.28317145,-71.0613635
Others,42.29567105,-71.11551692
Missing,42.32037671,-71.07903447
Others,42.33014678,-71.10444485
Theft,42.36183857,-71.05976489
Others,0.0,0.0
Others,42.31315499,-71.08948876
Missing,42.28709355,-71.14822128
Others,42.33380997,-71.08251599
Others,42.31247804,-71.06428994
Others,42.37794016,-71.03174993
Fraud,42.29681642,-71.04853784
Public Nuisance,42.31236298,-71.06890381
Public Nuisance,42.35205297,-71.07344404
Theft,42.349056,-71.1504985
Accident,42.36223947,-71.14174147
Others,42.36946578,-71.04037492
Others,42.29084866,-71.16844556
Assault,42.32353144,-71.090001
Public Nuisance,42.28482577,-71.09137369
Robbery,42.27581799,-71.13991259
Theft,42.33954199,-71.06940877
Others,42.32081965,-71.09787569
Others,42.27515909,-71.13767216
Theft,42.35140041,-71.06480285
Assault,42.33954199,-71.06940877
Theft,42.33954199,-71.06940877
Others,42.27256988,-71.09029352
Others,42.34717001,-71.09855995
Public Nuisance,42.31679542,-71.07964562
Assault,42.34862382,-71.08277637
Others,42.33805953,-71.07636952
Others,42.26603899,-71.11819316
Theft,42.35428377,-71.06380404
Murder,42.26617667,-71.11294905
Theft,42.32866284,-71.08563401
Accident,42.30859303,-71.06570899
Others,42.33930997,-71.08032002
Public Nuisance,42.25594893,-71.14200818
Others,42.36383715,-71.0519486
Robbery,42.34862382,-71.08277637
Public Nuisance,42.34647997,-71.08732995
Robbery,42.35095909,-71.0741278
Theft,42.37081805,-71.03929078
Others,42.35055914,-71.17216067
Public Nuisance,42.32866284,-71.08563401
Others,42.3412875,-71.05467933
Others,42.34412622,-71.09760878
Public Nuisance,42.33016218,-71.05505492
Others,42.33506218,-71.09316781
Theft,42.30971857,-71.10429432
Public Nuisance,42.28482577,-71.09137369
Others,42.35512339,-71.0608798
Missing,0.0,0.0
Others,42.34062317,-71.07308942
Public Nuisance,42.33954199,-71.06940877
Others,42.30878855,-71.09055618
Others,42.29755533,-71.0597091
Assault,42.34561901,-71.07990847
Others,0.0,0.0
Theft,42.33954199,-71.06940877
Robbery,42.32696647,-71.06198607
Others,42.35453777,-71.149727
Others,42.32889001,-71.08506995
Theft,42.27282017,-71.06525771
Theft,0.0,0.0
Theft,42.30971857,-71.10429432
Robbery,42.34339388,-71.09849282
Public Nuisance,42.39352862,-71.01158244
Fraud,42.349056,-71.1504985
Others,42.31407167,-71.08010711
Others,42.34423781,-71.0629644
Theft,42.33753031,-71.07448985
Assault,42.32553801,-71.06579592
Robbery,42.34494992,-71.09991574
Others,42.29104501,-71.0769441
Public Nuisance,42.31059202,-71.07448198
Assault,42.36095925,-71.14141438
Arson,42.30715639,-71.06245539
Theft,42.33954199,-71.06940877
Others,42.32978737,-71.08324801
Public Nuisance,42.27625767,-71.13939536
Others,42.28976255,-71.09089843
Others,42.30066139,-71.08328208
Others,42.3412875,-71.05467933
Others,42.30006791,-71.08430796
Public Nuisance,42.34888559,-71.14007361
Others,42.31365084,-71.09861394
Others,42.28104853,-71.0720644
Public Nuisance,42.32354783,-71.07225003
Theft,42.34236158,-71.07024069
Assault,42.29679898,-71.07846597
Others,42.32387703,-71.10409269
Others,42.30030819,-71.07206425
Others,42.35284599,-71.05791569
Others,42.31130975,-71.0861002
Others,0.0,0.0
Others,42.30803768,-71.08359213
Accident,42.35632205,-71.0556614
Others,42.34329795,-71.06458096
Public Nuisance,42.29089749,-71.06156671
Others,42.35027476,-71.16773355
Assault,42.29634574,-71.08181681
Others,42.32973997,-71.10269997
Others,42.30422175,-71.07918459
Public Nuisance,42.26994732,-71.09380308
Accident,42.30918502,-71.07396805
Theft,42.35952721,-71.05358839
Others,42.31242132,-71.09154902
Assault,0.0,0.0
Assault,42.34194788,-71.08362479
Others,42.33996911,-71.15048615
Others,42.33815268,-71.14955832
Theft,42.3572303,-71.15321998
Others,42.34827698,-71.07038932
Accident,42.36183857,-71.05976489
Theft,0.0,0.0
Others,42.25867637,-71.15116479
Others,42.36068787,-71.05687293
Others,42.29212974,-71.07175746
Others,42.35087795,-71.16036469
Assault,42.283363,-71.05037781
Others,42.34412622,-71.09760878
Theft,42.30422175,-71.07918459
Others,42.35315862,-71.13289373
Others,42.27022996,-71.11768003
Others,42.3005201,-71.06490653
Others,42.36148163,-71.05719146
Others,42.32900379,-71.07838214
Others,42.27336115,-71.09196824
Accident,42.31581452,-71.0623369
Fraud,42.3034,-71.08504998
Others,42.34862382,-71.08277637
Assault,42.35892279,-71.05835354
Assault,42.36068787,-71.05687293
Theft,42.28482577,-71.09137369
Others,42.31198699,-71.07194995
Others,42.29095804,-71.07168599
Theft,42.34412622,-71.09760878
Others,42.36608625,-71.05696427
Others,42.31498082,-71.10204975
Others,42.34113104,-71.08114699
Others,42.28341302,-71.09857926
Others,42.31130975,-71.0861002
Robbery,42.35512339,-71.0608798
Others,42.32029322,-71.05676992
Others,42.28709355,-71.14822128
Others,42.28709355,-71.14822128
Public Nuisance,42.25621592,-71.12401947
Others,42.29384268,-71.07609427
Public Nuisance,42.321365,-71.07220705
Accident,42.31678127,-71.07288514
Others,42.32553801,-71.06579592
Others,42.28265095,-71.06516011
Others,42.30648026,-71.06675783
Others,42.36022304,-71.05713404
Others,42.29828416,-71.07869447
Fraud,0.0,0.0
Missing,42.31466062,-71.07623072
Others,42.24951467,-71.13259099
Others,42.32066146,-71.07067867
Accident,42.33308899,-71.03735302
Others,0.0,0.0
Others,42.36856802,-71.04121708
Others,42.26235312,-71.15350512
Assault,42.28627123,-71.13644214
Public Nuisance,42.32553801,-71.06579592
Public Nuisance,0.0,0.0
Accident,42.3088984,-71.0830519
Others,42.31558145,-71.0661489
Others,42.31424363,-71.06258627
Accident,42.32171803,-71.09846697
Assault,0.0,0.0
Theft,42.37081805,-71.03929078
Assault,42.30971857,-71.10429432
Assault,42.34723166,-71.04992718
Others,42.34496728,-71.06382224
Others,42.31326597,-71.08939897
Assault,42.34410718,-71.1018026
Robbery,42.35580706,-71.14932167
Others,42.31352764,-71.09727272
Others,42.29417473,-71.07932209
Others,42.35700998,-71.06582004
Theft,42.34556623,-71.05151508
Others,42.25783301,-71.11643199
Others,42.32300514,-71.08081696
Accident,42.35849402,-71.15841801
Robbery,42.35594239,-71.06258333
Public Nuisance,42.26400206,-71.12084422
Robbery,42.35512339,-71.0608798
Others,42.36724703,-71.05805197
Others,42.27129098,-71.07384105
Accident,42.31493172,-71.08259078
Others,42.29848866,-71.06313294
Others,42.25965676,-71.12319665
Others,42.2878767,-71.05839664
Others,0.0,0.0
Theft,42.37663167,-71.05593195
Others,42.33954199,-71.06940877
